activity_id,assay_chembl_id,assay_type,assay_description,document_chembl_id,molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation
26620517,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4108934,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,IC50,3.0,nM,<
26620520,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4107599,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,IC50,3.0,nM,=
26620523,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3937661,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,IC50,3.0,nM,=
26620526,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3908797,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,IC50,0.5,nM,=
26620529,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3951931,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@H](CO)C2)c1,IC50,11.0,nM,=
26620532,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3944135,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,IC50,1.0,nM,=
26620535,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4113008,CC(=O)NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,IC50,13.0,nM,=
26620538,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3925052,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncnc1,IC50,2.0,nM,=
26620541,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3909590,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,IC50,1.0,nM,=
26620544,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3937525,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,IC50,4.0,nM,=
26620547,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3934436,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncnc1,IC50,4.0,nM,=
26620550,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3915069,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,IC50,2.0,nM,=
26620553,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3953321,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,IC50,6.0,nM,=
26620556,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3911446,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,IC50,2.4,nM,=
26620559,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4106732,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,IC50,5.0,nM,=
26620562,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4113224,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,IC50,4.0,nM,=
26620565,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL4107050,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)c1,IC50,4.0,nM,=
26620568,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3911270,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,IC50,3.0,nM,=
26620571,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3971948,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,IC50,5.9,nM,=
26620574,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3945801,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1,IC50,8.0,nM,=
26620577,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3906751,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncnc1,IC50,2.0,nM,=
26620580,CHEMBL5730171,B,"Radio ABL1 (64-515) Assay: For determination of ABL kinase activity, the radiometric filter-binding assay was used. The assay was performed by mixing 10 uL of the compound pre-diluted with 10 uL of ATP (20 uM ATP with 0.1 uCi [γ-33P]-ATP) with the phospho-acceptor peptide poly[Ala6Glu2LysHBr5Tyr1]=polyAEKY) in 20 mM Tris/HCl pH 7.5, 1 mM DTT, 10 mM MgCl2, 0.01 mM Na3VO4, 50 mM NaCl. 10 uL of enzyme (ranging between 5 nM to 20 nM) was added to initiate the reaction. Pre-incubation of enzyme with compounds (when stated) was performed by exposing the enzyme to compounds prior to addition of the substrate mixture (ATP and/or peptide substrate). After 15 mM at room temperature, the reaction was stopped by the addition of 50 uL 125 mM EDTA, and the peptide-bound 33P separated on filter-plates (PVDF or MAIP; Millipore, Volketswil, Switzerland) prepared according to the manufacturer's instructions. Filter-plates were washed 3x with 0.5% H3PO4, followed by addition of 30 uL scintillation cocktail (Microscint, Perkin Elmer) per well and then analysed in a TopCount NXT scintillation counter (Perkin Elmer).",CHEMBL3886595,CHEMBL3974180,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(F)c1,IC50,2.3,nM,=
