molecule_chembl_id,smiles,skel,ABL1,c-KIT,PDGFRB,scaffold,split
CHEMBL2336037,Cc1ccc(C(=O)Nc2cccc(Cl)c2)cc1C#Cc1cnc2ccnn2c1,PSBGROLQRNSAMY,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C#Cc2cnc3ccnn3c2)c1,train
CHEMBL2336038,Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1C#Cc1cnc2ccnn2c1,JGRXVSSCBUCMIT,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C#Cc2cnc3ccnn3c2)c1,train
CHEMBL2336039,COc1ccccc1NC(=O)c1ccc(C)c(C#Cc2cnc3ccnn3c2)c1,INQIIYZNPFFIAO,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C#Cc2cnc3ccnn3c2)c1,train
CHEMBL2336040,COc1cccc(NC(=O)c2ccc(C)c(C#Cc3cnc4ccnn4c3)c2)c1,XPQJKJDXIUJKQM,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C#Cc2cnc3ccnn3c2)c1,train
CHEMBL2348996,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c2)n(C)n1,IFFBOVLYGJAFKB,-1,1,1,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)c1ccn[nH]1,train
CHEMBL2385195,COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5C(F)(F)F)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCC1,FDCKDXZISZRERO,-1,1,-1,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCCC4)ccc23)cc1)c1nn(-c2ccccc2)c2ccccc2c1=O,train
CHEMBL2403878,O=C(Nc1ccc(Nc2ncnc3ccc([N+](=O)[O-])cc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,PIPDRBAGHPBTMW,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(Nc2ncnc3ccccc23)cc1,train
CHEMBL2403879,Nc1ccc2ncnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2c1,PKKUTJIJUWHKTD,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(Nc2ncnc3ccccc23)cc1,train
CHEMBL2409790,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)c2)n(C)n1,WFMSTKDUQUETMD,-1,1,1,O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2)c1)c1ccn[nH]1,train
CHEMBL2419669,COc1cc2c(Oc3ccc(NC(=O)N/N=C/c4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,PSTHAQGLUUIJDB,-1,1,-1,O=C(NN=Cc1ccccc1)Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1,train
CHEMBL2429872,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(S(=O)(=O)N(CC)CC)cc21,HMUKVPJLLHVYSZ,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430247,CCN(CC)CCCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21,NMGSBNKYPAIWOG,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430248,Cc1[nH]c2c(c1C(=O)NCCCN1CCOCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,MWDKQVZICDCEDA,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2c(C(=O)NCCCN3CCOCC3)c[nH]c21,train
CHEMBL2430250,CCN(CC)CC(O)CNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21,SANPFBFWRPCKIY,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430253,Cc1[nH]c2c(c1C(=O)N1CCC[C@H]1CN1CCCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,VWWPJZRYGAVMKS,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2c(C(=O)N3CCCC3CN3CCCC3)c[nH]c21,train
CHEMBL2430254,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc([N+](=O)[O-])cc21,ZNFMAXYFBGIDKY,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430255,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(C(=O)OC)cc21,VCECKSYNSONJGB,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430256,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2cccc(F)c21,JFEOOCHKSAOHLZ,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430257,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2c(F)cccc21,AKEDBCQYOCYZDX,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430258,Cc1[nH]c2c(c1C(=O)NCCN1CCOCC1)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,KSXXLYFDRDYXJK,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2c(C(=O)NCCN3CCOCC3)c[nH]c21,train
CHEMBL2430261,Cc1[nH]c2c(c1C(=O)NCCN(C)C)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,CARLZFLTQJQGIP,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430262,Cc1[nH]c2c(c1C(=O)NCCO)CCC/C2=C1/C(=O)Nc2ccc(F)cc21,GWQQUSRBNJRKLG,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430264,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(Cl)cc21,PETGNDYNMCNUKJ,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430265,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(Br)cc21,NXQOLSZAEQSUKO,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430266,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(C)cc21,QQGKEHCROAPVMW,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2430267,CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(OC)cc21,WVQLFBCBFOFRHN,-1,1,1,O=C1Nc2ccccc2C1=C1CCCc2cc[nH]c21,train
CHEMBL2435999,COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,YEGSATWQBXVWBX,-1,1,1,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1cc(-c2ccccc2)ccn1,train
CHEMBL245377,CN1CCN(CC(=O)Nc2cccc3c2Cc2c-3n[nH]c2-c2csc(C#CCOc3ccccc3)c2)CC1,OPPRLSONSGULSP,-1,1,-1,O=C(CN1CCNCC1)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,train
CHEMBL245769,COCC(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,ZKHOXOSYKYODTH,-1,1,-1,C(#Cc1cc(-c2[nH]nc3c2Cc2ccccc2-3)cs1)COc1ccccc1,train
CHEMBL245804,CS(=O)(=O)CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,NXEKPYWQVKXSPV,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL245805,COCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,WZERXMDVFBGCAP,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL246166,COC(=O)C(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1csc(C#CCOc2ccccc2)c1,SUSFJVCPEPRLCX,-1,1,-1,C(#Cc1cc(-c2[nH]nc3c2Cc2ccccc2-3)cs1)COc1ccccc1,train
CHEMBL246423,CS(=O)(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,YZNNUIOSLHHWJF,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL246424,CNc1nccc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)n1,LRUKBEHTGXFIJS,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncn1,train
CHEMBL246608,O=C(NCCO)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,XTMWIEVQVYQIFB,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247030,COCCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BLXZMOITRCHHRV,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247248,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,GXFMUXGPPXGMTM,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1scnc1NCc1ccncc1,train
CHEMBL247250,CNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,APMQKHHNTLVDQD,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1scnc1NCc1cccnc1,train
CHEMBL247423,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,IDFVXZZDQOMMGE,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247437,CNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,OYNIXDXAPYDRHC,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247591,COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,ZUURGOPVVCUCTB,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,MEQSMKIFBMBPQX,-1,1,-1,O=C(Nc1ccc2c(c1)OCCO2)c1cn[nH]c1NCc1cccnc1,train
CHEMBL247792,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,FLYZOVOQWUDRBN,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,train
CHEMBL247793,CCNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,ACBAZTUYTSKGTP,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,MHVFDATVTOZXQW,-1,1,-1,O=C(Nc1ccccc1)c1cn[nH]c1NCc1cccnc1,train
CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,BPGIPYJOESFNQI,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1scnc1NCc1cccnc1,train
CHEMBL248051,NC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,DCTIKIWYRXDSOC,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248226,CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,LQXIQYJEMNHPCH,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248227,CCN(CC)CCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,HAQQTZNLPUNEGW,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248256,CC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,JDQIOIVXAWOMGD,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248257,N#Cc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,MBVMUJLUEAVVFH,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248258,NC(=S)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,DIOLCKJIPOAFOB,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248397,CCN(CC)CCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,RMIFSWAMEGYQEO,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL248860,COCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,KOTIZNKRVDGKNU,-1,1,-1,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NCc1ccncc1,train
CHEMBL253968,O=C(Cn1cc(Nc2nncc3cc(OCCCN4CCC[C@@H]4CO)ccc23)cn1)Nc1cccc(F)c1F,NZUICIGFUCOURS,-1,1,1,O=C(Cn1cc(Nc2nncc3cc(OCCCN4CCCC4)ccc23)cn1)Nc1ccccc1,train
CHEMBL255955,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,LYHXSDWIWVVZPB,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2ccnc3[nH]ncc23)cc1,train
CHEMBL256712,CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1,UKGCAEYEQULSSN,-1,1,-1,O=C(Nc1ccc(C2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL257153,N#Cc1cnc(C(=O)Nc2ccc(C3CCNCC3)cc2C2=CCS(=O)(=O)CC2)[nH]1,IRZATOLKYBKBAO,-1,1,-1,O=C(Nc1ccc(C2CCNCC2)cc1C1=CCS(=O)(=O)CC1)c1ncc[nH]1,train
CHEMBL257154,N#Cc1cnc(C(=O)Nc2ccc(C3CCNCC3)cc2C2=CCCCC2)[nH]1,XPCQXAQALLRVJQ,-1,1,-1,O=C(Nc1ccc(C2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL259013,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc1)CCN2,GACBELOLIOXYRT,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(C2=Nc3cncnc3NCC2)cc1,train
CHEMBL260092,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,FQYLJBVSYHZWLT,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(C2=Nc3cncnc3NCC2)cc1,train
CHEMBL260305,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(F)c4onc(N)c34)cc2)c1,XNBVSEDVGAYNCG,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL260307,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(C)c4onc(N)c34)cc2)c1,MQVDSHJTABUFES,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL260848,Nc1ncnc2c1N=C(c1cccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c1)CCN2,UQCJNMPNMQFILJ,-1,1,-1,O=C(Nc1ccccc1)Nc1cccc(C2=Nc3cncnc3NCC2)c1,train
CHEMBL262433,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,QKPLUKMJEKRAJD,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2nsc3ncncc23)cc1,train
CHEMBL262607,Cc1ccc(F)c(NC(=O)Nc2ccc(C3=Nc4c(N)ncnc4NCC3)cc2)c1,DNLUUFFUPPKOJE,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(C2=Nc3cncnc3NCC2)cc1,train
CHEMBL265432,CN1CCN(c2ccc(NC(=O)c3ccc(C#N)o3)c(C3=CCCCC3)c2)CC1,RHAURHVPLMBUOW,-1,1,-1,O=C(Nc1ccc(N2CCNCC2)cc1C1=CCCCC1)c1ccco1,train
CHEMBL26559,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(O)cc12,QZTWUDDGLIDXSE,-1,1,-1,c1ccc2c(c1)[nH]c1cc3ccncc3cc12,train
CHEMBL269862,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cc(F)cc(F)c4)cc3)c12,ZTLCFWVRTDYRQG,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL269884,COc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)noc12,UQHQUPSFNPQLNI,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL269885,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,XEEJFCRYWIMJSK,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL269886,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)c12,TVECXYJHKWEHKM,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL269894,COc1cccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,GUKDQMJDSRANAC,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL270084,COc1ccc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)noc12,SWNPCLQLHUWVAZ,-1,1,1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL270086,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,UTRWIKREJCMOST,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL270302,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4C(F)(F)F)cc3)c12,USYMWIOIMAPLKQ,-1,0,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL270506,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,DATLJQNYXBSTFB,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271170,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,XOOCFOXUQTWFFJ,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271381,COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,PUPCRRRSBUYJAD,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271386,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,DHSKSBMVWDEGIA,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271600,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,KENMZDPHYLZVEW,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271795,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,WVHLQWNTAHENFP,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3sncc23)cc1,train
CHEMBL271796,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,QBINMYSOQKXQQY,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL271955,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)c12,WTKBNSXDRANLNB,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL272183,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc([N+](=O)[O-])c4)cc3)c12,SECLOTHQGDJSCB,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL272453,COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,BHSOPYVVEZFHDB,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL272645,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,DLYHIJZSZUMFEL,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL272802,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,ZJRFZMRNTYZEFF,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL272902,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,OSMXTIVEGNMCKM,-1,1,-1,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2cncnc2)c1,train
CHEMBL273048,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(OC(F)(F)F)c4onc(N)c34)cc2)c1,SKANDNUVNSHDDS,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL273077,Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c12,HBQCSNGUYNULNE,-1,1,-1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3oncc23)cc1,train
CHEMBL273198,CCc1ccc(-c2c(-c3cnc(C)[nH]3)c(=O)[nH]c3ccc(C#N)cc23)cc1,CJOKUBRCAVWYRX,-1,1,-1,O=c1[nH]c2ccccc2c(-c2ccccc2)c1-c1cnc[nH]1,train
CHEMBL3085830,CN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,PABZNWOXICIOPN,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085831,CCN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,ZNXXPZKXDKVVIC,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085832,CC(=O)N1CCN(C(C)(C)c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,LCNJPGQTVUJHBZ,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085833,CC1(C)CC=C(c2cc(C(C)(C)N3CCN(CCO)CC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,AWROSJBGNHPYIE,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085834,COCCN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1,MWSYDGNFQSXUAU,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085973,COCCNCC(C)(C)c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCC(C)(C)CC2)c1,FOWKLHQOYBAAQY,-1,1,-1,O=C(Nc1ccccc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085974,CC1(C)CC=C(c2cc(C(C)(C)CNCCS(C)(=O)=O)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,YHNSOVKRVXWDLY,-1,1,-1,O=C(Nc1ccccc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085978,CC1(C)CC=C(c2cc(CCN3CCOCC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,KVTCLWZZBAIUNQ,-1,1,-1,O=C(Nc1ccc(CCN2CCOCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3085984,CC1(C)CC=C(c2cc(CN3CCN(CCO)CC3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,ZRBHOXZJRFQVDF,-1,1,-1,O=C(Nc1ccc(CN2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3086175,N#Cc1cnc(C(=O)Nc2ccc(CCN3CCOCC3)cc2C2=CCCCC2)[nH]1,UURBEBBVEFUFRK,-1,1,-1,O=C(Nc1ccc(CCN2CCOCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3086316,CN(C)CCOC(C)(C)c1ccc(NC(=O)c2ncc(C#N)[nH]2)c(C2=CCC(C)(C)CC2)c1,VXYBEIXZJGRJPA,-1,1,-1,O=C(Nc1ccccc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3086318,CC1(C)CC=C(c2cc(C(C)(C)OCCN3CCOCC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,NIPQEVVSMAZUMD,-1,1,-1,O=C(Nc1ccc(COCCN2CCOCC2)cc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3086319,CC1(C)CC=C(c2cc(C(C)(C)NCCO)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,NWYBAXOGMLBAQR,-1,1,-1,O=C(Nc1ccccc1C1=CCCCC1)c1ncc[nH]1,train
CHEMBL3086320,COCCNC(C)(C)c1ccc(NC(=O)c2ncc(C#N)[nH]2)c(C2=CCC(C)(C)CC2)c1,XSZHYGYAHGNIKV,-1,1,-1,O=C(Nc1ccccc1C1=CCCCC1)c1ncc[nH]1,train
