molecule_chembl_id,smiles,skel,ABL1,c-KIT,PDGFRB,scaffold,split
CHEMBL6018228,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3CCC3)ccc1N2,YXXHOBHYIQNGNP,-1,-1,1,O=C1Nc2cc(CNC3CCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6019356,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(S(=O)(=O)N(C)OCCN2CCN(C)CC2)cc1)c1ccccc1,VLCIBPAOYYGWLG,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(S(=O)(=O)NOCCN2CCNCC2)cc1)c1ccccc1,val
CHEMBL6019859,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc(C)ccc4F)ccc3s2)c1,GFRAHBVAUJIIKH,-1,-1,1,O=C(Nc1ccc2sc(-c3cccnc3)cc2c1)c1ccccc1,train
CHEMBL6020412,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(S(=O)(=O)NCCN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,VMNBDLPXPRVHFM,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(S(=O)(=O)NCCN2CCNCC2)cc1)c1ccccc1,val
CHEMBL6021114,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCCCC4)ccc2N3)cc1O,RXZNKADVZBVZKL,-1,-1,1,O=C1Nc2cc(CN3CCCCCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6022427,CSCC(CO)NCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,FOKQTIHUENEYBC,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6022725,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCOCC3CCCO3)ccc1N2,JVYAUAVDPCSSTA,-1,-1,1,O=C1Nc2cc(CNCCOCC3CCCO3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6023778,COCCN1CCN(CCONC(=O)c2ccc(N/C(=C3\C(=O)Nc4cc(C(=O)OC)ccc43)c3ccccc3)cc2)CC1,AQSOVJFZYARRIS,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NOCCN2CCNCC2)cc1)c1ccccc1,train
CHEMBL6024228,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3(C)CCC3)ccc1N2,LRVCIMMMXCELJH,-1,-1,1,O=C1Nc2cc(CNC3CCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6024367,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCOCC4)ccc2N3)cc1O,OHRPYVMGIKIEMB,-1,-1,1,O=C1Nc2cc(CN3CCOCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6024653,CNC(=O)CN1CCN(CCON(C)C(=O)c2ccc(N/C(=C3\C(=O)Nc4cc(C(=O)OC)c(C)cc43)c3ccccc3)cc2)CC1,XNOHHMMIXCDTFE,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NOCCN2CCNCC2)cc1)c1ccccc1,train
CHEMBL6025133,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC(C)C4CCCCC4)ccc2N3)cc1O,RHZNEYIWEJCIRC,-1,-1,1,O=C1Nc2cc(CNCC3CCCCC3)ccc2Nc2nccc(Nc3ccccc3)c21,val
CHEMBL6026268,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NOCCN(C)C)c(C)c1)c1ccccc1)C(=O)N2,AYBLFKIMJMUPEC,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccccc1)c1ccccc1,train
CHEMBL6026951,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)N3CCN(CCO)CC3)cc1)c1ccccc1)C(=O)N2,BLYDOULCQABGHT,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1ccccc1,train
CHEMBL6027090,COP(=O)(OC)c1cnc(N)c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c1,ANGIHPLFWQJTBG,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc(-c2cccnc2)cc1,train
CHEMBL6027155,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(OCC(F)(F)F)C4)ccc2N3)cc1O,TZSBMAHRPWFGJQ,-1,-1,1,O=C1Nc2cc(CN3CCCCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6028045,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nn(CCCCCCCC(=O)NO)c4ncnc(N)c34)cc2)c1,MDNAJFVDTSUEGN,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc(-c2n[nH]c3ncncc23)cc1,train
CHEMBL6028974,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NCC3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,UKGLXBBBCMZJSW,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NCC2CCNCC2)cc1)c1ccccc1,train
CHEMBL6029379,CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)ccc3s2)c1,XTCSSXNPALQZJQ,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6029995,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc(C(F)(F)F)ccc4F)ccc3s2)c1,WXOHYJXDQIRXPC,-1,-1,1,O=C(Nc1ccc2sc(-c3cccnc3)cc2c1)c1ccccc1,train
CHEMBL6030373,COC(=O)Cc1cc(C)c(C(=O)OC)cc1[N+](=O)[O-],NXFMFUNSRYFXMH,-1,-1,1,c1ccccc1,train
CHEMBL6031371,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC[C@@H]4CCN(C(=O)OC(C)(C)C)C[C@H]4O)ccc2N3)cc1O,FGDPUUPSGZJLCV,-1,-1,1,O=C1Nc2cc(CNCC3CCNCC3)ccc2Nc2nccc(Nc3ccccc3)c21,val
CHEMBL6033462,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NCCN3CCCN(C)CC3)cc1)c1ccccc1)C(=O)N2,LJFSJSPWQGPGIK,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NCCN2CCCNCC2)cc1)c1ccccc1,train
CHEMBL6033794,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNc3ccccc3F)ccc1N2,UZDBOUHQUDFTHP,-1,-1,1,O=C1Nc2cc(CNc3ccccc3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6034712,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3s2)c1,FVIRXBVPCMEQRU,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6035754,Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(C)(C)=O)cnc4N)cc3c2)c1,JLPSBKJMSTVJBK,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6036526,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCN(CCO)CC3)ccc1N2,XDUJIOOKDGVYSU,-1,-1,1,O=C1Nc2cc(CN3CCNCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6036891,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNc3ccn(C)n3)ccc1N2,DGUYNPBHMTWHCX,-1,-1,1,O=C1Nc2cc(CNc3cc[nH]n3)ccc2Nc2nccc(Nc3ccccc3)c21,val
CHEMBL6037276,Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(B5OC(C)(C)C(C)(C)O5)cnc4N)cc3c2)c1,UIQHNAPAGAHZFT,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cncc(B4OCCO4)c3)cc2c1,train
CHEMBL6038195,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NOCCN3CCN(CCO)CC3)cc1)c1ccccc1)C(=O)N2,WKQQROGAGZDSBZ,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NOCCN2CCNCC2)cc1)c1ccccc1,train
CHEMBL6038302,CCN(CCO)C(=O)c1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,FCLMAXRVUCVWGI,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6039280,Nc1ncc(B(O)O)cc1-c1cc2cc(NC(=O)Nc3ccccc3)ccc2s1,GIHOFZVEYWBKBL,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6040123,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCO)ccc1N2,PWULXWUQKORKGJ,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6040277,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CCC4)ccc2N3)cc1O,DHILENNEVBDEMU,-1,-1,1,O=C1Nc2cc(CNC3CCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6040388,COc1cc(O)cc(Nc2ccnc3c2C(=O)Nc2cc(C#N)ccc2N3)c1,XKKWYUUBWNYGNI,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6042751,COc1ccccc1CNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,HEJZALDKCWDYLL,-1,-1,1,O=C1Nc2cc(CNCc3ccccc3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6043372,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCc3ccccc3F)ccc1N2,XMTTXADILXOCTI,-1,-1,1,O=C1Nc2cc(CNCc3ccccc3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL604485,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,CYXVEZJWVJIFPJ,-1,-1,0,c1ccc2sc(-c3ccc(Nc4ncnc5ccc(OCCCN6CCNCC6)cc45)cc3)nc2c1,train
CHEMBL6046062,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccccc4F)ccc3s2)c1,OOQTVBOFLACKQI,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6046380,COc1cccc(NC(=O)c2cccc(C#Cc3cc(C(=O)N=S4(=O)CCOCC4)cnc3N)c2)c1,SMICMYZGVHKNOD,-1,-1,1,O=C(N=S1(=O)CCOCC1)c1cncc(C#Cc2cccc(C(=O)Nc3ccccc3)c2)c1,train
CHEMBL6046549,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)N(C)OCCN3C[C@@H]4C[C@H]3CN4)cc1)c1ccccc1)C(=O)N2,LTJCRCKPWKQPOV,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NOCCN2CC3CC2CN3)cc1)c1ccccc1,train
CHEMBL6047384,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCC3CC3)ccc1N2,YCQZVDKPIKTXSN,-1,-1,1,O=C1Nc2cc(CNCC3CC3)ccc2Nc2nccc(Nc3ccccc3)c21,test
CHEMBL6047944,Cc1ccc(Nc2ccnc3c2C(=O)Nc2cc(C#N)ccc2N3)cc1O,LMCLMMAYWZRBRH,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6048773,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCN(CC(F)F)CC4)ccc2N3)cc1O,GAKOWURXFQKQGU,-1,-1,1,O=C1Nc2cc(CN3CCNCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6049077,COCCCNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,LMEJZAGBGSRBJA,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6049309,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC(C)CO)ccc2N3)cc1O,NZUGNTZEMQTKDH,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6051368,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)N3CCC(C(=O)NCCN(C)C)CC3)cc1)c1ccccc1)C(=O)N2,KWVDRTIIZKGPOQ,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)N2CCCCC2)cc1)c1ccccc1,train
CHEMBL6051668,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)N(C)[C@H]3CN(C)C[C@@H]3O)cc1)c1ccccc1)C(=O)N2,FHTTVJXLZSYAJH,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NC2CCNC2)cc1)c1ccccc1,test
CHEMBL6052352,CCN(C)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,HOOKXRVARVUTOQ,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6053013,CC(C)(C)c1cc(NC(=O)c2cccc(C#Cc3cc(C(=O)N=S4(=O)CCOCC4)cnc3N)c2)no1,DRGIYHQKZKDPLX,-1,-1,1,O=C(N=S1(=O)CCOCC1)c1cncc(C#Cc2cccc(C(=O)Nc3ccon3)c2)c1,train
CHEMBL6053134,CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(F)c(Cl)c4)ccc3s2)c1,FNJKPVGIIXWXLW,-1,-1,1,O=C(Nc1ccccc1)Nc1ccc2sc(-c3cccnc3)cc2c1,train
CHEMBL6053743,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCNCC4)ccc2N3)cc1O,VLTUYLMKVNYVHY,-1,-1,1,O=C1Nc2cc(CN3CCNCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6054222,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC(CO)C(C)C)ccc2N3)cc1O,AQGHUQFARNGYDN,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6054709,CCNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,QGTNBHVHNFUNSQ,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6056846,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NCCN3CCC(F)CC3)cc1)c1ccccc1)C(=O)N2,RJAKZMKAAHGXTE,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NCCN2CCCCC2)cc1)c1ccccc1,train
CHEMBL6058213,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)NCCN3CCN(C)CC3)cc1)c1ccccc1)C(=O)N2,AVRHXSYMJIZSHR,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NCCN2CCNCC2)cc1)c1ccccc1,train
CHEMBL6058913,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(S(=O)(=O)N(C)OCCN(C)CCO)cc1)c1ccccc1)C(=O)N2,VXNRKGFHJWQYFY,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccccc1)c1ccccc1,train
CHEMBL605957,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,AQXIMVWUURMKKC,-1,-1,1,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccccc1,train
CHEMBL6059731,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CC[C@@H](O)C4)ccc2N3)cc1O,QIZGCINCAAEMBX,-1,-1,1,O=C1Nc2cc(CN3CCCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6060050,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(C(=O)N2CCN(C)CCO2)cc1)c1ccccc1,BWFVHQMKEHJIGA,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)N2CCNCCO2)cc1)c1ccccc1,test
CHEMBL6060311,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN)ccc2N3)cc1O,IJIGYLWUTHHVOT,-1,-1,1,O=C1Nc2ccccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL606039,COc1ccccc1/C(C)=C\c1coc2nc(N)nc(N)c12,JXICVPBZQSPDOK,-1,-1,0,C(=Cc1coc2ncncc12)c1ccccc1,train
CHEMBL6062612,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCC(O)C(C)(C)C4)ccc2N3)cc1O,CBPRXMDBGJCNJA,-1,-1,1,O=C1Nc2cc(CN3CCCCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6062938,COC(=O)c1cc2c(cc1C)/C(=C(/Nc1ccc(C(=O)N(C)OCCN3CCN[C@H](C)C3)cc1)c1ccccc1)C(=O)N2,VLIWYQAUGIWSFX,-1,-1,1,O=C1Nc2ccccc2C1=C(Nc1ccc(C(=O)NOCCN2CCNCC2)cc1)c1ccccc1,train
CHEMBL6064687,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCc3ccccc3)ccc1N2,HUXJROJTQQSFPL,-1,-1,1,O=C1Nc2cc(CNCc3ccccc3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6064744,COc1ccc(NCc2ccc3c(c2)NC(=O)c2c(Nc4cc(O)ccc4C)ccnc2N3)cc1F,CBZSWBQDNACOOW,-1,-1,1,O=C1Nc2cc(CNc3ccccc3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL6065121,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCN(C)CC4)ccc2N3)cc1O,IKZHBZBLVAJZJP,-1,-1,1,O=C1Nc2cc(CN3CCNCC3)ccc2Nc2nccc(Nc3ccccc3)c21,train
CHEMBL610181,COc1ccccc1/C(C)=C/c1coc2nc(N)nc(N)c12,JXICVPBZQSPDOK,-1,-1,0,C(=Cc1coc2ncncc12)c1ccccc1,train
CHEMBL6114929,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5cccnc5)ccc43)cc2)on1,UZFCPSPNHGBVLT,-1,-1,1,O=C(Cc1ccc(-n2cnc3cc(-c4cccnc4)ccc32)cc1)Nc1ccno1,val
CHEMBL6148983,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(C5CCNCC5)ccc43)cc2)on1,BEOLKQFOIDOFSZ,-1,-1,1,O=C(Cc1ccc(-n2cnc3cc(C4CCNCC4)ccc32)cc1)Nc1ccno1,train
CHEMBL6150730,CC(C)(C)c1cc(NC(=O)Cc2ccc(-n3cnc4cc(-c5cn[nH]c5)ccc43)cc2)on1,KLCBEXKZLLKSAW,-1,-1,1,O=C(Cc1ccc(-n2cnc3cc(-c4cn[nH]c4)ccc32)cc1)Nc1ccno1,train
CHEMBL6162898,Cn1cc(-c2ccc3c(c2)ncn3-c2ccc(CC(=O)Nc3cc(C(C)(C)C)no3)cc2)cn1,VIQAAPJVSOWKQK,-1,-1,1,O=C(Cc1ccc(-n2cnc3cc(-c4cn[nH]c4)ccc32)cc1)Nc1ccno1,train
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,SXQLWNOERMLQGM,-1,-1,0,O=C1Nc2ncnc(Nc3ccccc3)c2C1=Cc1ccc[nH]1,train
CHEMBL74197,Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,QQJMEMQSYAOKGB,-1,-1,1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,train
CHEMBL7432,CN(C)CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,HFEANGBCVOPJFK,-1,-1,1,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,train
CHEMBL75462,COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,UHSUYVQDJJMDAA,-1,-1,1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,train
CHEMBL7572,CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,MCKSLUDHECENKP,-1,-1,1,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,train
CHEMBL7600,COCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,LAVORGSZCUQIGI,-1,-1,1,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,train
CHEMBL7735,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,AALNCHNFTKRFEL,-1,-1,1,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,train
CHEMBL78303,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,UTBZTQCKLUFYTQ,-1,-1,1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,train
CHEMBL85021,CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,UGWOQEABVJFWIV,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccccc1,train
CHEMBL86480,O=C1Nc2ccccc2/C1=C/c1ccc(N2CCOCC2)cc1,FWFISWZSIAJQSO,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc(N2CCOCC2)cc1,train
CHEMBL87324,Cc1cc(C)c(/C=C2\C(=O)Nc3cc(F)ccc32)[nH]1,LIRKGVXMEOVEPG,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,train
CHEMBL87325,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1ccc[nH]1,UUKMQWDTHJLSMU,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,train
CHEMBL88405,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccc(Br)cc43)cc2)CC1,BWIHZZBWTTUUMW,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc(N2CCNCC2)cc1,train
CHEMBL88462,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,PFORQVNUDXKNNV,-1,-1,0,O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1cc2c([nH]1)CCCC2,train
CHEMBL88483,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,FHSRUXRMSRJDQV,-1,-1,0,O=C1Nc2ccccc2C1=Cc1cc2c([nH]1)CCCC2,train
CHEMBL88606,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2,RFHPWPWVGFSLOP,-1,-1,1,O=C1Nc2ccccc2C1=Cc1cc2c([nH]1)CCCC2,train
CHEMBL88771,O=C(O)CCc1c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)[nH]c2c1CCCC2,NQIZOXPPUYQOQV,-1,-1,1,O=C1Nc2cc(-c3ccccc3)ccc2C1=Cc1cc2c([nH]1)CCCC2,train
CHEMBL89040,Cc1cccc2c1/C(=C/c1ccc(N3CCN(C=O)CC3)cc1)C(=O)N2,GOJTWENDGDLCOU,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc(N2CCNCC2)cc1,train
CHEMBL89363,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,JNDVEAXZWJIOKB,-1,-1,1,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,train
CHEMBL89483,Cc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,KRYNNRXFWOEDRQ,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,train
CHEMBL89723,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,OHYZPHUXMLDXTQ,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccccc1,train
CHEMBL90277,Cc1cccc2c1/C(=C/c1ccc(N3CCOCC3)cc1)C(=O)N2,KBPBXFBACWNRGQ,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccc(N2CCOCC2)cc1,train
CHEMBL99729,CCNc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1[N+](=O)[O-],YUNJGRGJSUPMCE,-1,-1,1,O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2ncnc3ccccc23)CC1,train
CHEMBL2407518,CCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(c23)C1=O,IKXSHOOFJBVKNK,-1,-1,0,O=C1NC(=O)c2cccc3cccc1c23,train
CHEMBL3952283,O=C(Nc1cccc(C#Cc2ccc3nccn3n2)c1)c1cc2ccccc2o1,GXCSUVBPKJBUPR,-1,-1,0,O=C(Nc1cccc(C#Cc2ccc3nccn3n2)c1)c1cc2ccccc2o1,val
CHEMBL105711,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc5c(c4)OCO5)CC3)c2cc1OC,LBXBIZHFHJQNEC,-1,-1,0,O=C(Nc1ccc2c(c1)OCO2)N1CCN(c2ncnc3ccccc23)CC1,train
CHEMBL359204,O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2nnc(Cl)c3ccccc23)CC1,OZOJGPUOXBKWKA,-1,-1,0,O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2nncc3ccccc23)CC1,train
CHEMBL596292,COc1cc2c(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,NACVPONJWZPHAP,-1,-1,0,c1ccc2sc(-c3ccc(Nc4ncnc5cc(OCCCN6CCNCC6)ccc45)cc3)nc2c1,train
CHEMBL312826,O=C1Nc2ccccc2/C1=C\c1ccco1,PGZGBDVILWVGSF,-1,-1,0,O=C1Nc2ccccc2C1=Cc1ccco1,train
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,JHZHWAOFJSCIEJ,-1,-1,0,O=C1Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2C1=Cc1ccc(C(=O)NCCN2CCOCC2)[nH]1,train
CHEMBL5739577,COc1cc(Nc2ccc3ncc(C4CCOCC4)nc3c2C#N)ccc1OCc1ccc(C)nc1,HGZNWEJCMDNGPG,-1,-1,0,c1cncc(COc2ccc(Nc3ccc4ncc(C5CCOCC5)nc4c3)cc2)c1,val
