rank,ad_rank,molecule_chembl_id,pref_name,smiles,PS,in_ad,max_train_sim,p_ABL1,p_c-KIT,p_PDGFRB
2052,,CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0.0269,False,0.164,1e-04,0.4319,0.7368
2053,,CHEMBL1201098,CEFOTETAN DISODIUM,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+],0.0269,False,0.174,0.0002,0.27,0.3234
2054,422.0,CHEMBL297302,BENPERIDOL,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.0268,True,0.316,0.0047,0.1161,0.0354
2055,,CHEMBL290916,EDARAVONE,CC1=NN(c2ccccc2)C(=O)C1,0.0268,False,0.31,0.0148,0.0233,0.0556
2056,,CHEMBL5095051,VENLAFAXINE BESYLATE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.O=S(=O)(O)c1ccccc1,0.0267,False,0.26,0.0025,0.079,0.0981
2057,,CHEMBL307261,ARTENIMOL,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.0267,False,0.122,1e-04,0.2683,0.9501
2058,,CHEMBL1200949,BETAZOLE HYDROCHLORIDE,Cl.NCCc1cc[nH]n1,0.0265,False,0.193,0.013,0.115,0.0125
2059,,CHEMBL525610,TERIPARATIDE,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C)C(C)C,0.0264,False,0.307,1e-04,0.3659,0.9039
2060,423.0,CHEMBL6995,PRACTOLOL,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0264,True,0.322,0.0,0.5194,0.9927
2061,,CHEMBL1201141,IBUPROFEN LYSINE,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,0.0263,False,0.297,0.0005,0.1867,0.2107
2062,,CHEMBL2105735,ASUNAPREVIR,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.0263,False,0.25,0.0079,0.0383,0.0604
2063,,CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,0.0263,False,0.215,0.0002,0.2338,0.3891
2064,,CHEMBL1201761,BESIFLOXACIN HYDROCHLORIDE,Cl.N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.0262,False,0.24,0.0033,0.0239,0.2271
2065,,CHEMBL3989861,DESVENLAFAXINE FUMARATE,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O.O=C(O)/C=C/C(=O)O,0.0262,False,0.229,0.001,0.1975,0.0881
2066,,CHEMBL1695,TIAGABINE HYDROCHLORIDE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,0.0261,False,0.262,0.0023,0.0082,0.9638
2067,,CHEMBL34259,METHOTREXATE,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0.0261,False,0.273,0.0545,0.0249,0.0131
2068,,CHEMBL738,THIOPENTAL SODIUM,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],0.026,False,0.138,0.0004,0.4642,0.0913
2069,,CHEMBL395110,MEPAZINE,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,0.026,False,0.28,0.0022,0.0081,0.9944
2070,,CHEMBL531,PERGOLIDE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.026,False,0.189,0.0008,0.0231,0.9926
2071,,CHEMBL777,CLAVULANIC ACID,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,0.0259,False,0.194,0.0021,0.1719,0.0475
2072,,CHEMBL1159650,CLOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0259,False,0.181,0.0002,0.2752,0.3222
2073,,CHEMBL1201167,CARVEDILOL PHOSPHATE,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,0.0258,False,0.277,0.0135,0.0257,0.0495
2074,,CHEMBL1055,CHLORTHALIDONE,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.0258,False,0.262,0.0209,0.0212,0.0387
2075,,CHEMBL2105275,PROPYLHEXEDRINE,CNC(C)CC1CCCCC1,0.0257,False,0.204,0.0006,0.0298,0.9655
2076,,CHEMBL1200477,ALLOPURINOL SODIUM,O=c1[n-]cnc2[nH]ncc12.[Na+],0.0257,False,0.237,0.0171,0.1844,0.0054
2077,,CHEMBL45029,MEPHOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.0255,False,0.264,0.0004,0.1935,0.2005
2078,,CHEMBL421,SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0.0255,False,0.28,0.0083,0.2658,0.0075
2079,424.0,CHEMBL2105719,DACOMITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,0.0255,True,0.554,0.2545,0.0544,0.0012
2080,,CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,CC1NCCOC1c1ccccc1.Cl,0.0254,False,0.261,0.0015,0.0167,0.638
2081,,CHEMBL1447476,BITHIONOLATE SODIUM,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],0.0254,False,0.192,0.1463,0.0025,0.0452
2082,,CHEMBL3990276,TALC ANHYDROUS,O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O,0.0254,False,0.061,0.0045,0.6256,0.0059
2083,,CHEMBL1194325,ACLIDINIUM,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.0253,False,0.221,0.0016,0.0137,0.7352
2084,,CHEMBL16073,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,0.0253,False,0.383,0.0,0.5075,0.8346
2085,,CHEMBL3989962,PEMETREXED TROMETHAMINE,NC(CO)(CO)CO.NC(CO)(CO)CO.Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1.O.O,0.0253,False,0.261,0.0027,0.0921,0.0652
2086,,CHEMBL2106441,NOXYTIOLIN,CNC(=S)NCO,0.0252,False,0.139,0.0009,0.3119,0.0607
2087,,CHEMBL525076,ENFUVIRTIDE,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0251,False,0.361,0.0,0.4427,0.9093
2088,,CHEMBL106,FLUCONAZOLE,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0251,False,0.259,0.0302,0.0317,0.0165
2089,,CHEMBL1029,MIGLUSTAT,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.0251,False,0.185,0.0194,0.0008,0.9942
2090,425.0,CHEMBL254857,FIPEXIDE,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.025,True,0.344,0.0036,0.0044,0.974
2091,,CHEMBL52440,DEXTROMETHORPHAN,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0.0249,False,0.254,0.0004,0.0416,0.985
2092,,CHEMBL468837,HEPTABARBITAL,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,0.0249,False,0.175,0.0002,0.5206,0.1849
2093,,CHEMBL1034,DICLOFENAC SODIUM,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],0.0248,False,0.262,0.0551,0.3559,0.0008
2094,,CHEMBL1735,INDINAVIR SULFATE,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,0.0248,False,0.291,0.0043,0.0188,0.1914
2095,,CHEMBL89598,VIGABATRIN,C=CC(N)CCC(=O)O,0.0248,False,0.195,1e-04,0.1907,0.8506
2096,426.0,CHEMBL3989519,DOXAPRAM HYDROCHLORIDE,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl.O,0.0248,True,0.318,0.0002,0.2643,0.3787
2097,,CHEMBL566534,ARTEMETHER,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,0.0248,False,0.118,0.0,0.5426,0.9268
2098,427.0,CHEMBL698,TETRACAINE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0.0247,True,0.317,0.0002,0.2336,0.2595
2099,,CHEMBL2021422,FOSPROPOFOL DISODIUM,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+],0.0247,False,0.207,0.0098,0.0047,0.3242
2100,,CHEMBL1515,METHIMAZOLE,Cn1ccnc1S,0.0247,False,0.18,0.0454,0.4691,0.0007
2101,,CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,CC(C)(N)Cc1ccc(Cl)cc1.Cl,0.0246,False,0.255,0.0227,0.0443,0.0148
2102,,CHEMBL4297516,LURBINECTEDIN,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.0245,False,0.228,0.0003,0.0567,0.954
2103,,CHEMBL474579,CEFOTETAN,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.0244,False,0.189,0.0002,0.2427,0.322
2104,,CHEMBL2103772,RACECADOTRIL,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0.0244,False,0.299,0.0003,0.1237,0.3948
2105,428.0,CHEMBL4297403,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1.Cl,0.0244,True,0.333,1e-04,0.4255,0.6015
2106,,CHEMBL1201864,DIENOGEST,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.0244,False,0.176,0.0003,0.1948,0.2369
2107,,CHEMBL3237547,CEDAZURIDINE,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,0.0243,False,0.183,0.0007,0.0402,0.5288
2108,429.0,CHEMBL914,FEXOFENADINE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0243,True,0.312,0.0008,0.068,0.2726
2109,,CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0.0243,False,0.218,0.0,0.8061,0.7764
2110,,CHEMBL1500276,OXELADIN,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,0.0243,False,0.278,0.0031,0.0468,0.0981
2111,,CHEMBL134,CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1,0.0242,False,0.25,0.0429,0.0005,0.7221
2112,,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,0.0242,False,0.207,0.0013,0.0233,0.4813
2113,,CHEMBL515606,CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.0242,False,0.288,0.0003,0.2637,0.1763
2114,,CHEMBL1200664,POTASSIUM LACTATE,CC(O)C(=O)[O-].[K+],0.0242,False,0.146,0.0019,0.3769,0.0197
2115,,CHEMBL2360464,PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],0.0242,False,0.233,0.0037,0.1174,0.0323
2116,,CHEMBL1200386,PREDNICARBATE,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0242,False,0.184,1e-04,0.1807,0.5997
2117,430.0,CHEMBL1255654,TETRACAINE HYDROCHLORIDE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,0.0242,True,0.311,0.0003,0.2026,0.2036
2118,,CHEMBL1023,BEXAROTENE,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0.0241,False,0.276,0.0043,0.165,0.0196
2119,,CHEMBL3989543,VINDESINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,0.0241,False,0.226,0.0,0.6871,0.7317
2120,431.0,CHEMBL3402762,TEPOTINIB,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,0.0241,True,0.323,0.0064,0.0734,0.0296
2121,,CHEMBL3578202,GOZETOTIDE,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,0.0241,False,0.278,0.0,0.6403,0.9857
2122,,CHEMBL841,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.024,False,0.258,0.0008,0.0812,0.2099
2123,432.0,CHEMBL2110732,DACOMITINIB ANHYDROUS,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,0.024,True,0.56,0.2453,0.049,0.0012
2124,,CHEMBL1027,TIAGABINE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0.024,False,0.265,0.0022,0.0064,0.9686
2125,,CHEMBL5315117,ZANAMIVIR HYDRATE,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O,0.024,False,0.171,0.0017,0.0384,0.2176
2126,,CHEMBL1197,HEXYLCAINE,CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.024,False,0.279,0.0002,0.0935,0.6108
2127,,CHEMBL1371,CHLORZOXAZONE,O=c1[nH]c2cc(Cl)ccc2o1,0.024,False,0.286,0.0059,0.3321,0.007
2128,,CHEMBL64,ISONIAZID,NNC(=O)c1ccncc1,0.0239,False,0.37,0.0213,0.2395,0.0027
2129,,CHEMBL3833311,DEXTROMORAMIDE TARTRATE,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1.O=C(O)C(O)C(O)C(=O)O,0.0238,False,0.257,0.0017,0.1415,0.0578
2130,,CHEMBL1200804,DICLOFENAC POTASSIUM,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],0.0238,False,0.262,0.0533,0.3827,0.0007
2131,,CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,0.0237,False,0.284,1e-04,0.1969,0.9984
2132,,CHEMBL1201323,BETAZOLE,NCCc1cc[nH]n1,0.0237,False,0.196,0.0101,0.089,0.0147
2133,,CHEMBL1201115,ESMOLOL HYDROCHLORIDE,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,0.0237,False,0.281,0.0,0.2919,0.9821
2134,,CHEMBL2362410,LANDIOLOL HYDROCHLORIDE,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,0.0236,False,0.258,0.0005,0.0342,0.8223
2135,433.0,CHEMBL1201171,PRAMOXINE HYDROCHLORIDE,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,0.0236,True,0.49,0.0014,0.0318,0.2906
2136,,CHEMBL6068335,PEMETREXED DISODIUM HEMIPENTAHYDRATE,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],0.0236,False,0.23,0.0044,0.1073,0.0275
2137,434.0,CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0235,True,0.306,0.0164,0.117,0.0067
2138,,CHEMBL1256987,FUSIDATE SODIUM,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+],0.0234,False,0.139,1e-04,0.2545,0.5412
2139,,CHEMBL19236,MOXONIDINE,COc1nc(C)nc(Cl)c1NC1=NCCN1,0.0234,False,0.224,0.0999,0.0273,0.0047
2140,,CHEMBL1863513,INGENOL MEBUTATE,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.0234,False,0.151,1e-04,0.377,0.3123
2141,,CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,0.0233,False,0.255,0.0008,0.0824,0.1915
2142,,CHEMBL1200343,PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.0233,False,0.207,0.0014,0.0375,0.2434
2143,,CHEMBL6068340,PRASUGREL BESYLATE,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.O=S(=O)(O)c1ccccc1,0.0233,False,0.236,0.0067,0.0264,0.0717
2144,,CHEMBL268164,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0.0233,False,0.177,0.0002,0.4886,0.1731
2145,435.0,CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,0.0233,True,0.315,0.0004,0.0355,0.9836
2146,,CHEMBL1009,LEVODOPA,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0.0232,False,0.415,0.0004,0.3544,0.0959
2147,,CHEMBL1201192,ARMODAFINIL,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,0.0232,False,0.233,0.0307,0.039,0.0104
2148,,CHEMBL2030434,FLUDEOXYGLUCOSE F 18,OC[C@H]1OC(O)[C@H]([18F])[C@@H](O)[C@@H]1O,0.0232,False,0.173,0.0799,0.0002,0.9993
2149,,CHEMBL2068864,FLUDEOXYGLUCOSE,OC[C@H]1OC(O)[C@H](F)[C@@H](O)[C@@H]1O,0.0232,False,0.173,0.0799,0.0002,0.9993
2150,,CHEMBL930,GLUTAMINE,NC(=O)CC[C@H](N)C(=O)O,0.0232,False,0.26,1e-04,0.1313,0.6587
2151,,CHEMBL3989715,MUPIROCIN CALCIUM,C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2],0.0232,False,0.136,0.0013,0.0152,0.6527
2152,436.0,CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,0.0231,True,0.308,0.0007,0.071,0.2354
2153,,CHEMBL4650220,ZAVEGEPANT HYDROCHLORIDE,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12.Cl,0.0231,False,0.292,0.0009,0.0206,0.6457
2154,,CHEMBL1204165,DILEVALOL HYDROCHLORIDE,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl,0.0231,False,0.274,0.0005,0.1335,0.2005
2155,,CHEMBL1201760,BESIFLOXACIN,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.023,False,0.242,0.0029,0.0203,0.2072
2156,,CHEMBL1237119,TREPROSTINIL,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,0.023,False,0.211,0.0019,0.0206,0.3056
2157,,CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0.023,False,0.16,1e-04,0.1887,0.577
2158,,CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl,0.0229,False,0.237,0.0023,0.0506,0.1022
2159,,CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0229,False,0.232,0.0,0.7326,0.8812
2160,,CHEMBL3989522,EDETATE CALCIUM DISODIUM MONOHYDRATE,O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],0.0229,False,0.154,1e-04,0.4353,0.442
2161,437.0,CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,0.0229,True,0.592,0.1926,0.0639,0.001
2162,,CHEMBL1222250,DEXTROSE,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.0227,False,0.2,0.0678,0.0002,0.9988
2163,,CHEMBL861,MEPHENYTOIN,CCC1(c2ccccc2)NC(=O)N(C)C1=O,0.0226,False,0.269,0.0003,0.2742,0.1279
2164,,CHEMBL697,METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O,0.0226,False,0.245,0.0006,0.196,0.0947
2165,,CHEMBL977,HYDROCORTISONE HEMISUCCINATE ANHYDROUS,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0.0225,False,0.179,1e-04,0.1155,0.6746
2166,,CHEMBL1136,TELITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,0.0224,False,0.201,0.0002,0.0834,0.7418
