rank,molecule_chembl_id,pref_name,smiles,PS,P_ABL1,P_c-KIT,P_PDGFRB,rank_ABL1,rank_c-KIT,rank_PDGFRB
3117,CHEMBL1200722,PIPECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],0.0015194179214325413,1.3724144e-06,0.0052177985,0.48984528,3354,2951,1408
3118,CHEMBL497,CLIOQUINOL,Oc1c(I)cc(Cl)c2cccnc12,0.001516945836938135,0.003720991,0.00095915725,0.0009780518,1891,3166,3103
3119,CHEMBL686,MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0015004245069468053,0.0021808303,0.13556902,1.1425101e-05,2104,1642,3375
3120,CHEMBL1441059,ALBUTEROL SULFATE,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,0.0014935770872752246,0.00010387996,0.023198038,0.001382611,2985,2517,3072
3121,CHEMBL288470,AMINOPYRINE,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.0014763978962939416,0.0022617318,0.0135150235,0.00010528148,2088,2716,3284
3122,CHEMBL1200725,SERTACONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,0.0014677010351083829,0.0020365529,0.026495289,5.859333e-05,2126,2461,3322
3123,CHEMBL2105131,MEFRUSIDE,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0014477559407191426,0.004621097,0.0002241762,0.0029292167,1807,3263,2996
3124,CHEMBL1279,FROVATRIPTAN,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.0014328477637051092,6.6786546e-05,8.355713e-05,0.5271422,3081,3302,1354
3125,CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0.0014227877077010603,3.194708e-06,0.011832324,0.076193675,3338,2747,2441
3126,CHEMBL3989564,TOBRAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0.0014202437501975001,4.170056e-05,0.0004670764,0.1470818,3162,3224,2150
3127,CHEMBL2105581,VERALIPRIDE,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.0014067757610086791,0.00092202204,0.0065106233,0.00046377874,2402,2897,3174
3128,CHEMBL1289,HALOPROGIN,Clc1cc(Cl)c(OCC#CI)cc1Cl,0.0013829907674555626,0.0047255494,0.00059596804,0.0009392532,1794,3207,3107
3129,CHEMBL1200539,CALCIUM CARBONATE,O=C([O-])[O-].[Ca+2],0.0013822123825079076,0.00021457305,0.035002783,0.00035159814,2825,2356,3195
3130,CHEMBL19449,IBUDILAST,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0.0013652634158482042,0.0072014686,0.018041201,1.958676e-05,1648,2617,3360
3131,CHEMBL424,SALICYLIC ACID,O=C(O)c1ccccc1O,0.0013550014890402911,0.0012450023,0.03974947,5.027103e-05,2294,2289,3330
3132,CHEMBL2105897,BARIUM SULFATE,O=S(=O)([O-])[O-].[Ba+2],0.0013460679451391083,0.00071982964,0.020683335,0.0001638139,2478,2564,3255
3133,CHEMBL1763,HYDROFLUMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.0013353067355169471,0.0002208151,0.0001756248,0.061394382,2814,3275,2512
3134,CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,0.0013251797177037522,0.00037621032,0.0029195868,0.0021187137,2666,3034,3032
3135,CHEMBL408513,BELINOSTAT,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,0.0013238378314683415,0.0008822654,0.015380868,0.0001709717,2418,2669,3251
3136,CHEMBL1200743,IOXAGLATE SODIUM,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],0.0013112604435419717,0.008645698,7.2643576e-05,0.0035897938,1581,3308,2972
3137,CHEMBL1368,"SODIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[Na+],0.0012863363466791558,0.0004712074,0.026330683,0.00017154946,2606,2466,3250
3138,CHEMBL20,ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.0012769167804707604,0.00061939546,0.0009752296,0.0034467734,2527,3163,2981
3139,CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0012663324607120924,0.0002644594,0.037950184,0.00020233462,2760,2315,3234
3140,CHEMBL1533,DESOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0.0012630402146657908,5.297003e-06,0.0022325858,0.17037791,3322,3073,2066
3141,CHEMBL836,TAMSULOSIN,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.0012581756806414074,0.00091458927,0.0027434637,0.00079377677,2405,3044,3119
3142,CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.0012460076252136989,0.0016253849,0.05901924,2.0165644e-05,2211,2096,3359
3143,CHEMBL221722,FAVIPIRAVIR,NC(=O)c1nc(F)cnc1O,0.001204967326675437,0.0006349107,0.0019249878,0.0014314796,2519,3095,3067
3144,CHEMBL1200929,ZINC SULFATE,O=S(=O)([O-])[O-].[Zn+2],0.0012044589366752318,0.0006321974,0.01956653,0.00014125677,2521,2578,3263
3145,CHEMBL1201291,IOXAGLIC ACID,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0.0011916080305478883,0.008765753,6.2084706e-05,0.0031090393,1577,3312,2990
3146,CHEMBL258918,MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,0.0011824762868587327,8.630692e-06,0.000333617,0.5742269,3297,3244,1282
3147,CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0011735169212072976,0.0018977075,0.0032502522,0.00026201239,2154,3020,3220
3148,CHEMBL1514715,ETHAMSYLATE,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,0.0011729787320872713,0.0005648419,0.009416721,0.0003034197,2545,2808,3208
3149,CHEMBL1200895,PHENELZINE SULFATE,NNCCc1ccccc1.O=S(=O)(O)O,0.0011658760800664291,0.00045002977,0.021961913,0.00016034143,2621,2538,3256
3150,CHEMBL1200383,BENZTROPINE MESYLATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,0.001158532083425995,9.471942e-05,0.0034948175,0.0046974313,3000,3013,2940
3151,CHEMBL3989408,IBUPROFEN SODIUM,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],0.0011413754612517382,0.0004081871,0.024477024,0.00014882216,2652,2496,3259
3152,CHEMBL1454910,NITROXOLINE,O=[N+]([O-])c1ccc(O)c2ncccc12,0.0011344222509846254,0.0012476192,0.006383867,0.00018329822,2292,2902,3240
3153,CHEMBL1200660,ISOSORBIDE,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0.0011144427569442445,8.391734e-05,1.6568103e-05,0.99551696,3035,3358,118
3154,CHEMBL1200850,GANCICLOVIR SODIUM,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],0.0011136413744651694,0.02512339,0.00048016218,0.000114490584,1206,3222,3277
3155,CHEMBL931,HALOTHANE,FC(F)(F)C(Cl)Br,0.0011051169553517321,0.003682653,3.7171176e-05,0.009859562,1898,3336,2842
3156,CHEMBL2107253,SULFADIMETHOXINE SODIUM,COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],0.0010957938158245972,0.00010506385,0.004993563,0.0025079707,2983,2960,3014
3157,CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,0.001092579910474331,1.275397e-05,0.0001049405,0.97447556,3274,3290,378
3158,CHEMBL1140,NIACINAMIDE,NC(=O)c1cccnc1,0.0010885521025798485,0.0009504415,0.023163648,5.858886e-05,2392,2519,3323
3159,CHEMBL1446,KANAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0.001077819168641361,2.0283604e-05,0.00025299253,0.24399708,3246,3257,1865
3160,CHEMBL4594278,GEFAPIXANT CITRATE,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0010755761691045983,0.00059637486,0.0051318905,0.00040656206,2536,2954,3185
3161,CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],0.0010746550988606461,0.00064751366,0.00064495555,0.0029718617,2509,3200,2995
3162,CHEMBL62193,SULFADIMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.0010712255570146832,0.00018794126,0.0038071407,0.0017179936,2856,3000,3052
3163,CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,0.0010706619522323048,0.00010579343,0.025619926,0.0004528148,2980,2474,3176
3164,CHEMBL3184799,MEPHENTERMINE SULFATE,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,0.0010596641202312918,0.0007834007,0.006281497,0.00024180088,2456,2908,3227
3165,CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,0.0010496272648137213,9.535038e-06,0.0005748317,0.21098047,3292,3210,1953
3166,CHEMBL1161681,NITROUS ACID,O=NO,0.0010474351925449613,0.00022540623,0.014855489,0.00034318515,2808,2683,3198
3167,CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0.0010421965565733087,0.0007223378,0.0027615197,0.00056749256,2476,3041,3155
3168,CHEMBL3545313,BEMPEDOIC ACID,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,0.0010268343047314375,0.00026220683,0.0038716595,0.0010664978,2765,2994,3097
3169,CHEMBL2106975,POTASSIUM BICARBONATE,O=C([O-])O.[K+],0.0010228701571048811,0.00012522594,0.042438928,0.00020137362,2952,2257,3236
3170,CHEMBL1076903,VARENICLINE,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.0010192358338234823,0.00041869527,2.5290149e-06,0.9999417,2643,3379,7
3171,CHEMBL50588,EMETINE,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.0010105685873900098,0.0001431176,7.2111684e-06,0.9999974,2930,3374,1
3172,CHEMBL1278,NARATRIPTAN,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.0010013502640180878,9.546352e-05,0.023831788,0.0004413305,2998,2508,3179
3173,CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.0009928149504031924,0.0003273305,0.0047112177,0.0006345783,2706,2970,3142
3174,CHEMBL934,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,0.0009818826654190188,0.0013569109,0.0122968415,5.6732784e-05,2269,2734,3324
3175,CHEMBL93268,SODIUM NITRITE,O=N[O-].[Na+],0.0009765905767011307,0.00034552073,0.014451778,0.00018652734,2689,2693,3239
3176,CHEMBL1200380,ACYCLOVIR SODIUM,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+],0.0009523209435717548,0.014513077,0.00056599785,0.00010514182,1393,3211,3285
3177,CHEMBL2021424,POTASSIUM SULFATE,O=S(=O)([O-])[O-].[K+].[K+],0.0009503402454700625,0.00049091,0.025598435,6.830024e-05,2592,2475,3308
3178,CHEMBL1200736,MAGNESIUM CARBONATE,O=C([O-])[O-].[Mg+2],0.0009404829057065737,0.00016582961,0.021368789,0.00023475276,2896,2553,3229
3179,CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0009392193302347101,6.7083034e-05,0.01772034,0.0006969732,3078,2625,3128
3180,CHEMBL220492,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.0009380845554214376,4.2416136e-06,0.018223466,0.010679813,3332,2611,2827
3181,CHEMBL3716057,GEFAPIXANT,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,0.0009275993687644625,0.00052979146,0.0036002079,0.0004184551,2565,3010,3183
3182,CHEMBL1201206,PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,0.0009263417286176824,6.262647e-07,0.0036240316,0.219342,3363,3009,1934
3183,CHEMBL2206196,PAROMOMYCIN SULFATE,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0.0009180268973421851,1.2514257e-05,0.00023638856,0.26153794,3276,3261,1837
3184,CHEMBL1200629,VECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],0.0009177659628694339,4.7317238e-07,0.0026208474,0.29495397,3364,3049,1762
3185,CHEMBL830,EFLORNITHINE,NCCCC(N)(C(=O)O)C(F)F,0.0009104350218585703,0.0010638579,0.004097387,0.00017312368,2351,2986,3248
3186,CHEMBL1200367,ECHOTHIOPHATE IODIDE,CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-],0.0009104173674403009,0.0020258576,0.0010529828,0.00035374585,2128,3159,3194
3187,CHEMBL1072,BUMETANIDE,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0008944130191966433,0.0016186414,0.0036522474,0.00012103289,2213,3008,3274
3188,CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,0.0008718302372486011,0.00027145026,0.013465818,0.00018128962,2750,2717,3243
3189,CHEMBL1539,SULFADOXINE,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0008569057814302681,0.00012340493,0.007713204,0.000661046,2957,2857,3136
3190,CHEMBL750,ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12,0.0008454786699354627,0.00084686663,0.00084140676,0.00084817776,2429,3178,3115
3191,CHEMBL3989461,ROSE BENGAL SODIUM I 131,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c(I)c-2oc2c(I)c([O-])c([131I])cc12.[Na+].[Na+],0.0008250888710420298,8.705008e-05,0.00019844137,0.032516263,3024,3269,2659
3192,CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.000820889597760486,0.00025004987,0.008080912,0.00027375823,2778,2844,3213
3193,CHEMBL1200757,PANCURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],0.0008190974995869548,3.19784e-07,0.0020874238,0.26326686,3367,3082,1831
3194,CHEMBL186314,SODIUM CARBONATE,O=C([O-])[O-].[Na+].[Na+],0.0008111668271972691,0.00018200719,0.021230571,0.00013812758,2870,2557,3265
3195,CHEMBL535396,RIMANTADINE HYDROCHLORIDE,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0.0007915468542161646,2.4740774e-07,0.00078094105,0.6350554,3370,3186,1193
3196,CHEMBL964,DISULFIRAM,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.0007882104491206907,0.0023695764,0.003518513,5.8734982e-05,2069,3012,3321
3197,CHEMBL959,RIMANTADINE,CC(N)C12CC3CC(CC(C3)C1)C2,0.0007804920961945571,1.8136213e-07,0.00062509824,0.7606017,3373,3201,1000
3198,CHEMBL997,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0.0007648952105015647,0.007461452,0.00017102977,0.00035067988,1632,3279,3196
3199,CHEMBL1200770,IOCETAMIC ACID,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0.0007595468663500854,0.0009893167,5.878126e-05,0.0075351107,2375,3313,2884
3200,CHEMBL2009089,SELENIOUS ACID,O=[Se](O)O,0.0007518366971366794,0.0009543802,0.000841298,0.0005292966,2390,3179,3162
3201,CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,Cl.NCCCC(N)(C(=O)O)C(F)F.O,0.0007497188972614245,0.0007953058,0.0050095427,0.00010577012,2452,2959,3283
3202,CHEMBL573,NIACIN,O=C(O)c1cccnc1,0.0007489831786948838,0.000653486,0.01903679,3.377428e-05,2506,2588,3350
3203,CHEMBL3833408,MAGALDRATE ANHYDROUS,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.0007474214751099465,0.0005037757,0.022545772,3.6761616e-05,2582,2530,3346
3204,CHEMBL18,ETHOXZOLAMIDE,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0.000738367574327445,0.0019449994,0.0006087872,0.00033996394,2143,3203,3200
3205,CHEMBL3833350,MAGALDRATE,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.0007345645398110661,0.00050117663,0.022455556,3.521885e-05,2584,2532,3348
3206,CHEMBL1187,PHOSPHORIC ACID,O=P(O)(O)O,0.0007263921852011961,0.00017205434,0.022656,9.8325116e-05,2889,2528,3288
3207,CHEMBL2064032,VONOPRAZAN FUMARATE,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,0.0007157548220184346,0.0012427743,0.0030825916,9.571601e-05,2295,3032,3291
3208,CHEMBL1201161,MAFENIDE ACETATE,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,0.0007066481351924228,1.2463828e-05,0.012631524,0.0022413128,3277,2727,3027
3209,CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,0.0006939175298121311,0.0025503617,0.0072436426,1.8086923e-05,2047,2870,3364
3210,CHEMBL3989569,IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],0.0006862226408612524,0.0045759403,0.00022311877,0.00031650357,1808,3264,3205
3211,CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0.0006805371607714893,0.0001860701,0.0073033688,0.00023192933,2862,2869,3230
3212,CHEMBL181,DIAZOXIDE,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.0006792990023376285,0.00013241722,0.0031203364,0.00075864256,2943,3028,3122
3213,CHEMBL1200623,ETHYLESTRENOL,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.0006774429049402751,2.228994e-06,0.00018982436,0.7347796,3346,3272,1046
3214,CHEMBL233406,SODIUM SULFATE ANHYDROUS,O=S(=O)([O-])[O-].[Na+].[Na+],0.0006725810809288152,0.00031913028,0.014130942,6.746757e-05,2711,2697,3309
3215,CHEMBL940,GABAPENTIN,NCC1(CC(=O)O)CCCCC1,0.0006718009215920535,6.910013e-06,0.0048850835,0.008981956,3310,2962,2862
3216,CHEMBL2107239,IOXITALAMIC ACID,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,0.0006685007996480106,0.0018208286,4.983125e-05,0.0032925678,2163,3322,2986
3217,CHEMBL494622,FLURPIRIDAZ,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,0.0006671690484316815,0.0009274415,0.0019356738,0.00016542028,2397,3093,3253
3218,CHEMBL2107799,FLURPIRIDAZ F 18,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,0.0006671690484316815,0.0009274415,0.0019356738,0.00016542028,2397,3093,3253
3219,CHEMBL2021423,MAGNESIUM SULFATE ANHYDROUS,O=S(=O)([O-])[O-].[Mg+2],0.0006611308411923178,0.00028747146,0.013840375,7.263056e-05,2743,2707,3306
3220,CHEMBL1908847,SPARTEINE,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,0.000658414330516391,1.077752e-06,0.00030009807,0.8825023,3357,3247,726
3221,CHEMBL1109,SULFAPHENAZOLE,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.000655914044725929,0.0016384504,0.0019005212,9.062221e-05,2209,3099,3296
3222,CHEMBL2096650,SODIUM THIOSULFATE,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],0.0006532173210260083,0.00035054082,0.0062978114,0.00012625383,2685,2906,3269
3223,CHEMBL56367,NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0006512948045732549,0.0007565554,0.0029048352,0.00012571024,2466,3035,3270
3224,CHEMBL3989856,SODIUM SULFATE,O.O.O.O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Na+].[Na+],0.0006479183109567934,0.00041531477,0.018742703,3.4942288e-05,2645,2594,3349
3225,CHEMBL1201293,ACAMPROSATE,CC(=O)NCCCS(=O)(=O)O,0.0006372895960835272,3.1659907e-05,0.005595319,0.0014610862,3198,2934,3063
3226,CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,0.0006368651111681764,0.00088908745,0.0014369813,0.00020218398,2415,3133,3235
3227,CHEMBL3989857,MAGNESIUM SULFATE,O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Mg+2],0.0006345332742262646,0.00038614974,0.018147778,3.6457255e-05,2660,2614,3347
3228,CHEMBL1201341,ECHOTHIOPHATE,CCOP(=O)(OCC)SCC[N+](C)(C)C,0.0006116590470779242,0.0010573635,0.0007970831,0.00027151912,2355,3183,3214
3229,CHEMBL1201261,TYROPANOIC ACID,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,0.0006097768418189817,0.017819038,4.3277872e-05,0.00029401013,1332,3334,3210
3230,CHEMBL1201219,VECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0.0005969452049435367,2.7553514e-07,0.0020663952,0.102941394,3368,3084,2322
3231,CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],0.0005963525824043281,0.0003040084,0.008202924,8.504623e-05,2724,2837,3299
3232,CHEMBL614,PYRAZINAMIDE,NC(=O)c1cnccn1,0.0005960119179967323,0.00044991914,0.009310796,5.0540984e-05,2622,2812,3329
3233,CHEMBL1208422,ROSE BENGAL FREE ACID,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,0.0005839357723789157,8.8094086e-05,0.00012367919,0.018274771,3020,3285,2746
3234,CHEMBL1353,SODIUM BICARBONATE,O=C([O-])O.[Na+],0.0005705421611708961,8.5189815e-05,0.020788016,0.00010487268,3028,2563,3286
3235,CHEMBL1201142,RASAGILINE MESYLATE,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,0.0005684203186210451,0.00029517713,0.0023163005,0.00026861572,2736,3069,3217
3236,CHEMBL2068724,ACAMPROSATE CALCIUM,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],0.0005537379302089601,3.5459405e-05,0.00547501,0.0008745734,3183,2939,3111
3237,CHEMBL877,TRANEXAMIC ACID,NC[C@H]1CC[C@H](C(=O)O)CC1,0.0005440498727001255,4.9829187e-06,0.0066254837,0.0048776944,3326,2891,2936
